               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.024497,            0.022844,           0.0010181,             0.73451,             0.70983,              0.7697,             0.43036,            0.037534,            0.016256,          0.00050712,            0.006436,            0.006436,            0.006436
                  38,            0.024627,             0.02279,          0.00088987,             0.84308,             0.65221,             0.77446,             0.42657,            0.039563,             0.01795,           0.0012285,            0.006337,            0.006337,            0.006337
                  39,            0.024452,            0.023122,          0.00099444,             0.77045,             0.71866,             0.78117,             0.44104,            0.036227,            0.016948,          0.00087969,            0.006238,            0.006238,            0.006238
                  40,            0.024355,            0.022514,          0.00081224,             0.75191,             0.73893,             0.74416,             0.42316,            0.036659,            0.016608,          0.00076561,            0.006139,            0.006139,            0.006139
                  41,            0.024042,            0.023444,          0.00097335,             0.74879,             0.72611,             0.76798,             0.41354,            0.036769,            0.017463,          0.00069029,             0.00604,             0.00604,             0.00604
                  42,            0.023812,             0.02189,          0.00077053,             0.72591,               0.689,               0.735,             0.42657,            0.038526,            0.015538,          0.00096838,            0.005941,            0.005941,            0.005941
                  43,            0.024139,            0.022888,          0.00080167,             0.74197,             0.68185,             0.73866,             0.45181,            0.038118,            0.015265,            0.000683,            0.005842,            0.005842,            0.005842
                  44,            0.023872,            0.022209,          0.00076239,             0.64103,             0.77587,             0.70934,             0.36291,            0.040478,            0.017943,          0.00077798,            0.005743,            0.005743,            0.005743
                  45,             0.02383,            0.022524,          0.00078829,             0.80126,             0.65919,             0.77107,             0.41311,            0.038858,            0.018755,          0.00063536,            0.005644,            0.005644,            0.005644
                  46,            0.023809,             0.02272,          0.00075991,             0.67961,             0.69477,             0.72393,             0.41188,             0.03793,            0.016925,          0.00073793,            0.005545,            0.005545,            0.005545
                  47,            0.023652,            0.022233,          0.00095384,             0.78333,             0.69109,             0.73419,             0.40855,            0.038651,            0.018991,          0.00085502,            0.005446,            0.005446,            0.005446
                  48,            0.023373,            0.022048,          0.00073811,             0.83684,             0.69511,             0.80999,              0.4458,            0.039447,            0.018188,          0.00083756,            0.005347,            0.005347,            0.005347
                  49,            0.023637,            0.022469,          0.00064016,             0.78995,             0.74594,             0.81835,             0.42386,            0.038395,            0.018034,          0.00078213,            0.005248,            0.005248,            0.005248
                  50,            0.023055,            0.022182,          0.00084521,             0.69448,             0.76131,             0.76928,             0.42176,             0.04078,             0.01795,          0.00072126,            0.005149,            0.005149,            0.005149
                  51,            0.023448,            0.022355,          0.00074926,             0.66512,             0.73771,              0.7271,             0.38196,             0.03958,            0.018312,          0.00047228,             0.00505,             0.00505,             0.00505
                  52,            0.023588,            0.021946,          0.00075791,             0.69084,             0.76031,             0.72524,             0.36808,             0.04124,            0.017423,          0.00038695,            0.004951,            0.004951,            0.004951
                  53,            0.022717,            0.021906,          0.00099594,             0.65929,             0.77514,             0.70955,             0.39388,            0.041072,            0.018469,          0.00048559,            0.004852,            0.004852,            0.004852
                  54,            0.022527,            0.021994,          0.00080014,             0.74559,             0.77351,             0.71678,             0.38612,            0.039052,            0.018375,            0.000422,            0.004753,            0.004753,            0.004753
                  55,            0.022761,            0.021748,          0.00072753,             0.67711,             0.64268,             0.68915,             0.35733,            0.041282,            0.019738,          0.00045154,            0.004654,            0.004654,            0.004654
                  56,            0.022561,            0.021388,          0.00078881,             0.74446,             0.67121,             0.74272,             0.38658,             0.03908,            0.019241,          0.00037236,            0.004555,            0.004555,            0.004555
                  57,            0.022917,            0.021257,          0.00072615,             0.75405,             0.72142,             0.79095,             0.41298,            0.038417,            0.018627,          0.00044017,            0.004456,            0.004456,            0.004456
                  58,            0.022296,            0.021353,          0.00051012,             0.78575,              0.7026,             0.79499,             0.42904,              0.0401,            0.018291,          0.00039954,            0.004357,            0.004357,            0.004357
                  59,            0.022629,            0.021749,          0.00075097,             0.64706,             0.71905,             0.73718,             0.39842,            0.041331,            0.019067,          0.00053144,            0.004258,            0.004258,            0.004258
                  60,            0.022616,            0.021549,          0.00073359,             0.69834,             0.71325,             0.71803,             0.39352,            0.039864,            0.020324,          0.00097804,            0.004159,            0.004159,            0.004159
                  61,            0.021864,            0.021555,          0.00068232,             0.76545,             0.70728,             0.76093,             0.44486,            0.038507,            0.017173,           0.0006232,             0.00406,             0.00406,             0.00406
                  62,            0.022538,             0.02159,          0.00091147,             0.75562,             0.73399,             0.72893,             0.40173,            0.040284,            0.019339,          0.00077062,            0.003961,            0.003961,            0.003961
                  63,            0.022378,            0.021055,          0.00068981,             0.67822,             0.73317,             0.75427,             0.42095,             0.03851,            0.017385,          0.00043917,            0.003862,            0.003862,            0.003862
                  64,            0.021711,            0.021687,          0.00058621,             0.72183,             0.69076,             0.76435,              0.4261,            0.039334,             0.01882,          0.00037987,            0.003763,            0.003763,            0.003763
                  65,            0.021833,            0.021147,           0.0005164,             0.64484,             0.73012,             0.70474,             0.39162,            0.039483,            0.018289,          0.00045111,            0.003664,            0.003664,            0.003664
                  66,            0.021944,            0.020519,          0.00059504,              0.8722,             0.63494,             0.80254,             0.43726,             0.03934,            0.018143,          0.00040598,            0.003565,            0.003565,            0.003565
                  67,            0.021849,            0.020852,          0.00065712,             0.77503,             0.72618,             0.76779,             0.44177,            0.040233,            0.018939,          0.00058873,            0.003466,            0.003466,            0.003466
                  68,             0.02142,            0.020432,           0.0005802,             0.65672,             0.66555,             0.69944,             0.37719,            0.041389,            0.019323,          0.00068071,            0.003367,            0.003367,            0.003367
                  69,             0.02151,            0.021033,          0.00056446,             0.71988,             0.74608,             0.75623,             0.43284,            0.040202,            0.018128,          0.00049374,            0.003268,            0.003268,            0.003268
                  70,            0.021523,            0.020748,          0.00044697,             0.73788,             0.76533,             0.78774,             0.43695,            0.040174,            0.018697,           0.0003572,            0.003169,            0.003169,            0.003169
                  71,            0.020917,            0.020466,          0.00050929,              0.6656,             0.59312,             0.65154,              0.3345,            0.043764,            0.021376,          0.00068679,             0.00307,             0.00307,             0.00307
                  72,            0.021049,            0.020129,          0.00041797,              0.7158,             0.70904,             0.73503,             0.40071,            0.042417,            0.020366,          0.00050297,            0.002971,            0.002971,            0.002971
                  73,            0.021049,            0.019845,          0.00067575,             0.76349,             0.61727,             0.69557,             0.36532,            0.043692,            0.020928,          0.00091052,            0.002872,            0.002872,            0.002872
                  74,            0.020749,            0.020654,          0.00058284,             0.77863,              0.6749,             0.78994,             0.42289,             0.04106,            0.020269,          0.00053959,            0.002773,            0.002773,            0.002773
                  75,             0.02082,            0.020073,          0.00060868,             0.69547,             0.69139,             0.72408,             0.41638,            0.040925,             0.01886,          0.00043466,            0.002674,            0.002674,            0.002674
                  76,            0.020434,            0.020529,          0.00036567,             0.68409,             0.71021,             0.72577,             0.44578,            0.039747,            0.018963,          0.00050526,            0.002575,            0.002575,            0.002575
                  77,            0.020259,            0.020441,          0.00051006,             0.73778,             0.73704,             0.75579,             0.43196,            0.042205,            0.020574,          0.00062885,            0.002476,            0.002476,            0.002476
                  78,            0.020765,            0.019759,          0.00057753,             0.85198,             0.58107,             0.75124,              0.4342,            0.040539,            0.019474,          0.00046856,            0.002377,            0.002377,            0.002377
                  79,            0.020473,             0.01999,          0.00044986,             0.70932,             0.74829,             0.76013,              0.4401,            0.040785,            0.018402,          0.00043051,            0.002278,            0.002278,            0.002278
                  80,            0.020954,            0.019565,          0.00044353,             0.73915,             0.69896,             0.76302,              0.4568,            0.040385,              0.0195,          0.00042365,            0.002179,            0.002179,            0.002179
                  81,            0.020122,             0.01933,           0.0005191,             0.78769,             0.71568,             0.76873,             0.43895,            0.040158,            0.020161,          0.00050926,             0.00208,             0.00208,             0.00208
                  82,            0.020488,            0.020011,          0.00055137,             0.71727,             0.68191,              0.7441,             0.41814,            0.041547,            0.021187,          0.00048809,            0.001981,            0.001981,            0.001981
                  83,            0.019858,            0.019652,          0.00051254,              0.7717,              0.6256,             0.76886,             0.45094,            0.040484,            0.020635,           0.0004132,            0.001882,            0.001882,            0.001882
                  84,             0.01988,            0.019627,          0.00064031,             0.78316,             0.58524,             0.74955,             0.42502,            0.040478,            0.022084,          0.00048423,            0.001783,            0.001783,            0.001783
                  85,            0.020146,            0.019226,          0.00050839,             0.68837,             0.68847,             0.76844,             0.44682,            0.040546,            0.021309,          0.00047808,            0.001684,            0.001684,            0.001684
                  86,            0.019785,            0.019386,          0.00046992,              0.7776,             0.65642,             0.76469,             0.41003,            0.040659,             0.02164,          0.00052521,            0.001585,            0.001585,            0.001585
                  87,            0.019546,            0.019269,          0.00061447,             0.84482,             0.67194,             0.77191,              0.4342,            0.040141,            0.021697,           0.0004318,            0.001486,            0.001486,            0.001486
                  88,            0.019928,            0.019216,          0.00063512,             0.73503,             0.67593,              0.7675,             0.44937,            0.039267,            0.020572,          0.00048981,            0.001387,            0.001387,            0.001387
                  89,            0.019884,             0.01975,          0.00064646,             0.78355,             0.70839,             0.75805,              0.4494,            0.039873,            0.020494,          0.00039225,            0.001288,            0.001288,            0.001288
                  90,              0.0197,            0.019063,          0.00047493,             0.88254,             0.68047,             0.76546,             0.46618,            0.039102,            0.019626,           0.0004755,            0.001189,            0.001189,            0.001189
                  91,            0.019319,            0.019599,          0.00043088,             0.86597,             0.67072,             0.76829,             0.46447,            0.039089,            0.019979,          0.00043831,             0.00109,             0.00109,             0.00109
                  92,            0.019443,             0.01969,          0.00051595,             0.85373,             0.63551,             0.80506,             0.47372,            0.039901,            0.020765,          0.00044675,            0.000991,            0.000991,            0.000991
                  93,            0.019009,            0.019273,          0.00048415,             0.76185,             0.67674,             0.77832,             0.46189,            0.040356,            0.020609,          0.00052264,            0.000892,            0.000892,            0.000892
                  94,            0.019027,            0.018929,          0.00055507,             0.78793,             0.69727,             0.80191,             0.46595,             0.04059,            0.020693,          0.00040798,            0.000793,            0.000793,            0.000793
                  95,            0.019178,            0.018979,          0.00043669,             0.73087,             0.74233,             0.77215,              0.4507,            0.040602,             0.02089,          0.00047865,            0.000694,            0.000694,            0.000694
                  96,            0.019223,            0.018879,          0.00045653,             0.83832,             0.69875,             0.77679,             0.44567,            0.040731,            0.021317,           0.0005692,            0.000595,            0.000595,            0.000595
                  97,            0.018603,             0.01872,           0.0006829,             0.74855,             0.72274,             0.79997,             0.45719,            0.040609,            0.020638,           0.0005775,            0.000496,            0.000496,            0.000496
                  98,            0.018851,            0.018407,          0.00042904,             0.82733,             0.71213,             0.80814,             0.46295,            0.040703,            0.020738,          0.00058393,            0.000397,            0.000397,            0.000397
                  99,            0.018781,             0.01879,          0.00041924,             0.80604,             0.70867,             0.80138,             0.46449,            0.040673,            0.020705,          0.00055876,            0.000298,            0.000298,            0.000298
